order_id,order_date,customer_id,product_id,quantity,unit_price,sales,cost,profit,payment_method,returned
29504,2025-11-18,189,P007,5,2357.02,11785.1,7564.95,4220.15,UPI,No
29505,2026-02-13,495,P008,5,6474.07,32370.35,20636.05,11734.3,Net Banking,No
29506,2026-02-14,3415,P009,2,1291.53,2583.06,1753.7,829.36,Cash,No
29507,2025-07-11,4748,P012,4,4189.82,16759.28,10844.96,5914.32,Net Banking,No
29508,2025-03-13,3803,P011,2,2254.5,4509.0,2861.18,1647.82,Debit Card,No
29509,2025-02-01,356,P006,4,598.78,2395.12,1718.24,676.88,Credit Card,No
29510,2025-03-10,1442,P012,3,4288.65,12865.95,8060.64,4805.31,Debit Card,No
29511,2026-04-03,3645,P011,1,2233.4,2233.4,1559.83,673.57,Net Banking,No
29512,2025-04-07,689,P002,4,26753.96,107015.84,65395.44,41620.4,Cash,No
29513,2024-11-02,3995,P009,3,1133.17,3399.51,2151.39,1248.12,Debit Card,No
29514,2025-08-21,2429,P008,1,7061.61,7061.61,5220.08,1841.53,Net Banking,No
29515,2024-10-29,4897,P006,1,603.81,603.81,473.45,130.36,Credit Card,No
29516,2025-02-22,3702,P009,2,1255.4,2510.8,1697.24,813.56,Net Banking,No
29517,2025-04-23,3174,P009,5,1280.95,6404.75,4744.7,1660.05,Net Banking,No
29518,2025-10-23,263,P012,1,4625.97,4625.97,2890.07,1735.9,Debit Card,No
29519,2026-03-14,830,P008,4,6995.05,27980.2,19000.4,8979.8,Debit Card,Yes
29520,2026-02-19,1128,P006,2,622.49,1244.98,977.14,267.84,Credit Card,No
29521,2024-07-13,2347,P009,4,1196.25,4785.0,2884.72,1900.28,Cash,No
29522,2026-02-19,4104,P011,1,2062.38,2062.38,1499.78,562.6,Debit Card,No
29523,2025-05-15,4372,P003,4,17375.3,69501.2,49901.24,19599.96,Net Banking,No
29524,2024-07-21,172,P004,3,12957.45,38872.35,29910.06,8962.29,Net Banking,No
29525,2026-03-11,2839,P004,1,12556.33,12556.33,8030.61,4525.72,Net Banking,No
29526,2025-12-02,1045,P005,2,1372.85,2745.7,2157.72,587.98,Cash,No
29527,2026-04-23,1093,P005,5,1564.68,7823.4,6141.4,1682.0,Net Banking,Yes
29528,2025-11-19,3957,P003,5,17945.52,89727.6,71684.55,18043.05,Credit Card,Yes
29529,2024-08-07,4227,P004,2,13049.48,26098.96,16367.32,9731.64,Debit Card,No
29530,2025-10-11,2757,P005,4,1386.94,5547.76,3673.6,1874.16,UPI,No
29531,2024-09-04,2720,P012,2,4746.86,9493.72,6951.88,2541.84,UPI,Yes
29532,2025-10-09,1182,P006,3,540.8,1622.4,1029.06,593.34,Cash,No
29533,2024-12-27,4903,P003,2,19593.3,39186.6,30257.4,8929.2,Net Banking,No
29534,2026-05-18,2521,P007,2,2425.69,4851.38,3570.08,1281.3,Debit Card,No
29535,2026-01-30,1278,P007,5,2324.11,11620.55,9285.25,2335.3,Debit Card,No
29536,2025-02-05,820,P009,3,1243.06,3729.18,2736.81,992.37,UPI,No
29537,2025-03-01,188,P004,4,11668.68,46674.72,31599.92,15074.8,UPI,No
29538,2025-08-17,1182,P005,3,1568.01,4704.03,3742.8,961.23,Net Banking,No
29539,2025-10-31,1154,P007,4,2638.47,10553.88,7520.92,3032.96,Cash,No
29540,2026-03-31,4271,P012,5,4084.18,20420.9,16171.3,4249.6,Net Banking,No
29541,2024-10-16,2635,P005,4,1587.44,6349.76,4978.4,1371.36,Debit Card,Yes
29542,2026-04-12,2851,P002,1,26719.66,26719.66,19867.26,6852.4,Credit Card,No
29543,2024-11-24,2988,P007,2,2527.77,5055.54,3791.52,1264.02,Debit Card,No
29544,2025-03-08,2972,P010,4,8124.58,32498.32,23738.24,8760.08,Credit Card,No
29545,2024-07-18,4382,P006,3,547.13,1641.39,1182.0,459.39,UPI,No
29546,2024-08-28,3146,P001,2,55593.72,111187.44,86899.96,24287.48,Net Banking,No
29547,2025-12-06,2823,P005,2,1597.84,3195.68,2237.5,958.18,Debit Card,No
29548,2025-01-11,3852,P012,2,4657.65,9315.3,6853.04,2462.26,Debit Card,No
29549,2026-06-05,3455,P001,4,52295.08,209180.32,158604.64,50575.68,Net Banking,No
29550,2024-11-20,62,P012,1,4068.12,4068.12,2951.97,1116.15,Credit Card,Yes
29551,2026-03-29,4215,P008,1,6860.12,6860.12,5214.08,1646.04,Cash,No
29552,2025-04-14,3682,P011,3,2053.51,6160.53,4414.44,1746.09,Cash,No
29553,2025-11-27,3230,P001,5,55634.05,278170.25,173992.3,104177.95,UPI,No
29554,2026-03-26,2229,P011,4,2154.1,8616.4,6664.76,1951.64,Net Banking,No
29555,2025-02-15,4394,P010,1,9129.05,9129.05,6747.06,2381.99,UPI,No
29556,2026-01-26,3641,P003,2,18423.41,36846.82,26103.06,10743.76,Credit Card,No
29557,2024-10-15,2185,P010,3,8354.28,25062.84,18913.41,6149.43,UPI,Yes
29558,2025-07-29,3109,P003,1,16473.29,16473.29,10232.71,6240.58,Debit Card,No
29559,2026-06-13,1046,P009,5,1136.84,5684.2,4341.65,1342.55,Credit Card,No
29560,2026-02-07,693,P009,1,1152.22,1152.22,804.56,347.66,Net Banking,No
29561,2025-09-03,1244,P003,1,16212.64,16212.64,11323.98,4888.66,UPI,Yes
29562,2024-09-07,4651,P003,2,18449.01,36898.02,28483.94,8414.08,Net Banking,No
29563,2025-06-21,1970,P012,4,4566.38,18265.52,12793.72,5471.8,UPI,No
29564,2026-03-07,3735,P003,2,17852.35,35704.7,24450.18,11254.52,Credit Card,No
29565,2025-09-27,1505,P001,1,60470.33,60470.33,42527.87,17942.46,Cash,No
29566,2025-02-28,1638,P003,1,17361.95,17361.95,11063.61,6298.34,Credit Card,No
29567,2025-07-10,1533,P003,5,19389.93,96949.65,63737.9,33211.75,Credit Card,No
29568,2024-11-23,3972,P004,2,12472.03,24944.06,17039.98,7904.08,Credit Card,No
29569,2024-10-01,3164,P001,5,51788.27,258941.35,163966.55,94974.8,Credit Card,No
29570,2025-10-12,3858,P011,4,2146.54,8586.16,5509.36,3076.8,Credit Card,No
29571,2025-10-25,3640,P006,2,640.29,1280.58,799.0,481.58,Cash,No
29572,2025-12-20,426,P007,5,2351.72,11758.6,8874.6,2884.0,Cash,No
29573,2026-01-11,3629,P006,2,654.73,1309.46,970.7,338.76,Debit Card,No
29574,2024-11-21,3086,P008,3,6906.61,20719.83,13634.88,7084.95,Debit Card,No
29575,2025-09-28,220,P006,5,650.19,3250.95,2317.75,933.2,Credit Card,No
29576,2025-02-13,4022,P003,3,19025.62,57076.86,39978.21,17098.65,UPI,No
29577,2025-04-12,467,P009,4,1299.27,5197.08,3984.96,1212.12,Cash,No
29578,2025-11-12,1992,P004,2,12610.16,25220.32,15280.64,9939.68,Net Banking,No
29579,2025-08-01,2307,P010,3,9349.42,28048.26,21693.27,6354.99,UPI,Yes
29580,2026-03-24,1067,P008,2,6561.1,13122.2,9631.82,3490.38,Credit Card,No
29581,2026-01-01,3302,P001,5,57446.63,287233.15,219021.9,68211.25,Net Banking,No
29582,2025-02-05,3981,P001,3,51603.93,154811.79,113113.86,41697.93,UPI,No
29583,2026-03-07,2844,P008,4,7251.9,29007.6,20605.48,8402.12,Credit Card,No
29584,2025-10-30,3313,P002,3,27285.59,81856.77,61889.61,19967.16,Cash,No
29585,2025-12-11,1995,P009,1,1246.96,1246.96,759.09,487.87,UPI,No
29586,2024-08-03,3193,P007,2,2324.77,4649.54,2902.7,1746.84,UPI,No
29587,2025-09-02,2409,P004,5,11999.46,59997.3,45017.75,14979.55,Debit Card,No
29588,2024-12-09,1613,P010,1,8310.69,8310.69,5708.09,2602.6,Cash,No
29589,2025-06-02,1538,P008,4,6713.13,26852.52,17396.16,9456.36,Cash,No
29590,2025-07-10,4637,P012,1,4902.98,4902.98,3736.83,1166.15,UPI,No
29591,2024-07-21,1617,P004,5,11367.28,56836.4,42799.4,14037.0,UPI,No
29592,2024-09-15,3539,P006,3,553.81,1661.43,1011.36,650.07,UPI,No
29593,2025-11-21,2569,P001,1,53820.9,53820.9,40892.0,12928.9,UPI,Yes
29594,2025-04-19,4287,P007,1,2510.68,2510.68,1799.74,710.94,UPI,No
29595,2025-11-24,4952,P002,3,25421.89,76265.67,60863.22,15402.45,Cash,No
29596,2025-08-28,3083,P005,1,1413.98,1413.98,1034.94,379.04,Debit Card,No
29597,2025-09-08,4771,P005,3,1440.5,4321.5,2798.52,1522.98,Net Banking,No
29598,2024-11-24,1998,P006,2,549.45,1098.9,833.86,265.04,UPI,No
29599,2025-12-05,4402,P009,3,1238.94,3716.82,2354.67,1362.15,Credit Card,No
29600,2024-11-21,3373,P006,3,647.96,1943.88,1429.29,514.59,UPI,No
29601,2025-12-23,3152,P012,5,4506.5,22532.5,17904.85,4627.65,UPI,No
29602,2026-02-24,399,P007,2,2549.52,5099.04,3848.5,1250.54,Net Banking,Yes
29603,2026-03-07,1925,P003,3,19667.37,59002.11,42979.14,16022.97,UPI,No
29604,2025-10-21,2199,P005,3,1592.32,4776.96,2993.94,1783.02,UPI,No
29605,2024-10-16,2468,P010,4,8699.89,34799.56,23000.4,11799.16,Net Banking,No
29606,2026-04-17,3250,P001,3,51128.77,153386.31,102378.87,51007.44,Net Banking,No
29607,2025-03-28,3346,P012,1,4893.37,4893.37,3721.53,1171.84,UPI,No
29608,2025-09-30,1581,P008,1,6820.3,6820.3,5455.31,1364.99,Net Banking,No
29609,2026-01-18,4484,P002,4,22751.47,91005.88,63820.6,27185.28,Cash,No
29610,2026-04-12,236,P009,3,1107.25,3321.75,2583.42,738.33,UPI,No
29611,2026-04-09,3021,P009,4,1088.14,4352.56,3099.2,1253.36,UPI,No
29612,2025-02-16,3834,P010,4,8946.82,35787.28,27426.68,8360.6,Credit Card,No
29613,2026-06-18,4118,P003,4,19698.98,78795.92,47696.6,31099.32,Credit Card,No
29614,2025-07-07,886,P006,3,645.39,1936.17,1391.58,544.59,Credit Card,No
29615,2026-04-03,1004,P007,2,2300.24,4600.48,2834.74,1765.74,Net Banking,No
29616,2024-11-24,3228,P011,2,2003.5,4007.0,3016.92,990.08,Credit Card,No
29617,2026-02-20,1845,P011,5,2060.48,10302.4,6524.25,3778.15,Cash,No
29618,2025-07-14,2937,P010,2,9558.19,19116.38,12991.52,6124.86,Credit Card,Yes
29619,2026-03-07,786,P006,2,626.23,1252.46,942.78,309.68,Credit Card,No
29620,2025-01-05,979,P010,1,8299.44,8299.44,5247.97,3051.47,UPI,No
29621,2025-01-26,1869,P004,2,12129.7,24259.4,17682.4,6577.0,UPI,No
29622,2024-08-30,4967,P002,5,22971.07,114855.35,80202.0,34653.35,Debit Card,No
29623,2024-12-15,3537,P004,5,11118.6,55593.0,40759.65,14833.35,Credit Card,No
29624,2025-08-21,3394,P004,3,11108.62,33325.86,24187.89,9137.97,Debit Card,No
29625,2024-09-14,1825,P011,2,2105.18,4210.36,3258.54,951.82,Credit Card,No
29626,2026-01-18,3159,P008,5,7334.93,36674.65,27286.5,9388.15,Debit Card,No
29627,2025-01-07,1071,P010,3,9794.84,29384.52,20558.04,8826.48,Credit Card,No
29628,2025-06-15,3877,P009,2,1283.08,2566.16,1769.26,796.9,UPI,No
29629,2025-01-26,1342,P005,3,1521.64,4564.92,2906.28,1658.64,UPI,No
29630,2026-03-18,327,P007,5,2584.99,12924.95,9382.5,3542.45,UPI,No
29631,2025-06-14,2704,P009,3,1183.71,3551.13,2583.51,967.62,Cash,No
29632,2025-05-09,3920,P012,1,4942.74,4942.74,3664.19,1278.55,UPI,No
29633,2025-12-11,4386,P010,4,8457.52,33830.08,24370.92,9459.16,UPI,No
29634,2024-09-17,1784,P009,4,1278.8,5115.2,3215.72,1899.48,Cash,No
29635,2025-09-30,1267,P002,5,26512.47,132562.35,96280.5,36281.85,UPI,No
29636,2024-08-14,4233,P008,2,6382.11,12764.22,10174.92,2589.3,Cash,No
29637,2026-06-17,2942,P008,4,7613.43,30453.72,19732.48,10721.24,Net Banking,No
29638,2026-04-03,3961,P011,4,2193.07,8772.28,6015.04,2757.24,UPI,No
29639,2025-10-21,1561,P012,3,4525.28,13575.84,9242.85,4332.99,UPI,No
29640,2026-01-23,385,P004,4,12671.48,50685.92,30759.72,19926.2,UPI,No
29641,2026-02-14,713,P008,4,7551.99,30207.96,23579.8,6628.16,UPI,No
29642,2025-06-17,3143,P004,4,12006.88,48027.52,31542.0,16485.52,Cash,No
29643,2024-11-08,4147,P002,4,27066.84,108267.36,83358.32,24909.04,UPI,No
29644,2024-10-12,4785,P004,1,12065.01,12065.01,8568.41,3496.6,Debit Card,No
29645,2024-07-29,709,P006,5,560.75,2803.75,1719.2,1084.55,Debit Card,No
29646,2024-10-15,4689,P011,2,2049.39,4098.78,3196.64,902.14,Debit Card,No
29647,2026-02-18,2752,P008,3,7275.66,21826.98,13950.45,7876.53,UPI,No
29648,2024-10-03,703,P008,1,7489.54,7489.54,4934.42,2555.12,Cash,No
29649,2024-11-22,4220,P004,4,11059.97,44239.88,30851.28,13388.6,Credit Card,No
29650,2024-10-11,435,P008,1,7619.23,7619.23,5861.85,1757.38,Debit Card,No
29651,2026-03-10,2974,P005,5,1404.41,7022.05,4359.0,2663.05,UPI,No
29652,2025-09-07,3161,P003,5,19065.08,95325.4,57553.9,37771.5,Net Banking,No
29653,2024-09-16,2517,P009,4,1090.49,4361.96,2842.28,1519.68,Cash,No
29654,2026-01-30,3087,P009,2,1249.08,2498.16,1609.04,889.12,Net Banking,No
29655,2024-10-02,111,P004,1,11560.28,11560.28,7111.66,4448.62,Debit Card,No
29656,2026-05-03,4605,P001,4,52872.21,211488.84,139806.24,71682.6,UPI,No
29657,2024-08-08,3797,P001,2,53658.28,107316.56,78595.66,28720.9,Credit Card,No
29658,2025-07-08,1771,P001,1,55283.7,55283.7,43464.95,11818.75,UPI,No
29659,2025-06-18,1676,P002,3,27109.92,81329.76,61846.05,19483.71,Cash,No
29660,2025-02-15,2661,P005,1,1428.89,1428.89,1016.69,412.2,Credit Card,No
29661,2024-12-16,525,P007,1,2379.56,2379.56,1515.8,863.76,Debit Card,No
29662,2026-01-30,1565,P012,3,4519.44,13558.32,9486.12,4072.2,Credit Card,No
29663,2024-07-11,4592,P003,5,17115.14,85575.7,53800.5,31775.2,UPI,No
29664,2026-06-20,4968,P005,1,1576.75,1576.75,1173.27,403.48,UPI,No
29665,2025-05-31,3808,P004,3,11759.37,35278.11,22729.02,12549.09,Cash,No
29666,2024-11-22,314,P010,2,8555.21,17110.42,11217.62,5892.8,Debit Card,No
29667,2026-06-05,3919,P005,2,1481.17,2962.34,1899.64,1062.7,Net Banking,No
29668,2025-04-27,3890,P010,3,8667.85,26003.55,17926.11,8077.44,UPI,No
29669,2025-10-06,286,P004,2,11853.69,23707.38,16499.28,7208.1,UPI,No
29670,2025-06-09,4882,P011,4,2026.03,8104.12,6223.32,1880.8,Debit Card,No
29671,2024-08-17,4424,P008,2,7102.6,14205.2,11178.88,3026.32,Cash,Yes
29672,2025-02-02,3642,P009,3,1088.06,3264.18,2423.13,841.05,Credit Card,No
29673,2024-11-30,605,P011,4,2258.93,9035.72,7215.44,1820.28,Net Banking,No
29674,2026-02-17,3637,P012,1,4615.33,4615.33,3263.15,1352.18,UPI,No
29675,2024-12-13,2096,P006,3,645.06,1935.18,1332.48,602.7,Credit Card,No
29676,2026-03-07,2987,P010,4,9657.38,38629.52,30401.48,8228.04,UPI,No
29677,2025-02-27,3478,P011,1,2048.39,2048.39,1299.66,748.73,Debit Card,No
29678,2025-04-06,2179,P010,3,8716.44,26149.32,19944.9,6204.42,Net Banking,No
29679,2025-12-12,2854,P001,4,55318.21,221272.84,141885.56,79387.28,Credit Card,No
29680,2024-10-06,1440,P012,2,4816.24,9632.48,6198.42,3434.06,Credit Card,No
29681,2026-06-08,496,P006,3,611.8,1835.4,1429.77,405.63,Debit Card,No
29682,2026-01-13,4397,P003,5,18902.42,94512.1,58035.35,36476.75,Credit Card,No
29683,2025-09-14,2716,P003,4,19276.82,77107.28,51650.6,25456.68,UPI,No
29684,2025-09-15,3736,P009,4,1316.84,5267.36,4111.56,1155.8,UPI,No
29685,2025-09-16,2690,P008,5,7062.93,35314.65,23110.6,12204.05,Cash,No
29686,2026-03-09,162,P001,4,60482.69,241930.76,181054.44,60876.32,Cash,No
29687,2024-10-05,2814,P002,5,27080.41,135402.05,88801.7,46600.35,UPI,No
29688,2026-03-04,1786,P007,1,2314.85,2314.85,1775.64,539.21,Cash,No
29689,2025-10-12,4366,P009,1,1224.57,1224.57,810.28,414.29,Net Banking,No
29690,2024-07-30,252,P005,5,1428.55,7142.75,4714.3,2428.45,Cash,No
29691,2026-05-15,4728,P008,3,6414.17,19242.51,13349.85,5892.66,Debit Card,No
29692,2026-03-03,2632,P005,5,1456.05,7280.25,5521.75,1758.5,Net Banking,No
29693,2025-12-31,4257,P006,4,577.31,2309.24,1775.68,533.56,Credit Card,No
29694,2025-03-27,3575,P012,2,4522.9,9045.8,6229.6,2816.2,Cash,No
29695,2026-03-16,3463,P001,1,58251.45,58251.45,36760.83,21490.62,Debit Card,No
29696,2025-05-22,2346,P002,2,26071.65,52143.3,36056.04,16087.26,Net Banking,No
29697,2024-10-13,693,P006,4,650.05,2600.2,1778.56,821.64,Cash,No
29698,2024-09-22,4156,P010,3,9130.36,27391.08,18805.83,8585.25,Credit Card,No
29699,2025-11-30,3290,P011,1,2372.31,2372.31,1467.7,904.61,Credit Card,No
29700,2026-05-01,4230,P003,1,17722.94,17722.94,14033.79,3689.15,Net Banking,No
29701,2026-03-23,2267,P008,4,6852.88,27411.52,16929.68,10481.84,UPI,Yes
29702,2026-03-14,1257,P002,3,25207.53,75622.59,47444.64,28177.95,Credit Card,No
29703,2024-06-21,1101,P005,5,1536.76,7683.8,5098.55,2585.25,Net Banking,No
29704,2024-11-01,1613,P009,1,1277.22,1277.22,768.22,509.0,Credit Card,No
29705,2024-09-21,2412,P009,4,1228.15,4912.6,3160.16,1752.44,Cash,No
29706,2025-02-17,416,P004,4,11623.68,46494.72,35091.56,11403.16,Debit Card,No
29707,2024-09-09,1860,P007,4,2543.47,10173.88,7512.12,2661.76,Cash,No
29708,2025-05-15,3925,P004,2,12782.46,25564.92,18044.24,7520.68,Debit Card,No
29709,2024-08-04,3898,P009,1,1289.15,1289.15,840.24,448.91,Cash,No
29710,2026-01-04,3640,P007,1,2545.69,2545.69,1920.0,625.69,Net Banking,No
29711,2025-05-04,613,P011,2,2198.2,4396.4,2711.16,1685.24,Credit Card,No
29712,2026-03-20,4397,P001,5,57920.04,289600.2,209309.35,80290.85,UPI,No
29713,2025-02-02,1893,P002,1,27373.94,27373.94,20086.51,7287.43,Cash,No
29714,2026-03-14,1018,P010,3,8286.04,24858.12,17032.5,7825.62,UPI,No
29715,2025-06-12,2704,P004,5,13072.65,65363.25,45252.95,20110.3,Cash,No
29716,2026-06-09,4469,P007,2,2277.16,4554.32,3246.62,1307.7,Cash,No
29717,2025-10-29,2847,P002,2,23963.95,47927.9,35336.1,12591.8,UPI,No
29718,2024-10-14,1350,P010,2,9005.74,18011.48,13168.26,4843.22,Cash,No
29719,2025-10-08,1300,P003,2,18010.88,36021.76,28605.68,7416.08,Credit Card,No
29720,2024-10-10,1679,P001,3,51845.09,155535.27,121728.63,33806.64,Cash,No
29721,2025-07-11,795,P004,2,12740.49,25480.98,17384.26,8096.72,Net Banking,No
29722,2024-11-03,3325,P012,5,4882.51,24412.55,15998.0,8414.55,UPI,No
29723,2025-04-03,4999,P007,1,2634.74,2634.74,1846.48,788.26,Debit Card,No
29724,2025-09-23,1915,P010,2,9475.51,18951.02,14447.34,4503.68,Debit Card,No
29725,2025-03-28,3404,P012,3,4604.04,13812.12,9612.72,4199.4,Net Banking,No
29726,2024-06-20,877,P012,1,4095.83,4095.83,2667.3,1428.53,Debit Card,No
29727,2024-10-20,2734,P006,2,596.05,1192.1,890.4,301.7,UPI,No
29728,2026-01-03,1376,P002,1,23217.85,23217.85,17059.42,6158.43,Cash,No
29729,2025-02-16,2904,P009,3,1287.33,3861.99,3037.11,824.88,Net Banking,No
29730,2026-05-23,266,P003,4,16790.03,67160.12,48791.24,18368.88,Net Banking,No
29731,2025-07-13,2856,P008,5,6537.53,32687.65,23416.3,9271.35,Net Banking,No
29732,2026-04-24,2009,P004,4,12848.52,51394.08,40856.48,10537.6,Debit Card,No
29733,2025-06-17,3276,P003,3,19493.34,58480.02,44708.91,13771.11,Debit Card,No
29734,2024-10-26,2499,P011,4,2232.08,8928.32,5962.72,2965.6,Debit Card,No
29735,2024-10-10,4045,P010,2,9766.2,19532.4,12613.6,6918.8,Credit Card,No
29736,2024-10-03,4127,P004,3,12816.39,38449.17,28574.55,9874.62,UPI,No
29737,2025-09-25,1499,P012,2,4304.71,8609.42,5216.08,3393.34,Debit Card,No
29738,2025-06-24,3831,P007,3,2270.49,6811.47,4988.49,1822.98,Net Banking,Yes
29739,2024-09-20,584,P010,4,8425.22,33700.88,22773.68,10927.2,Net Banking,No
29740,2025-06-15,4168,P011,5,1985.2,9926.0,6663.75,3262.25,Credit Card,No
29741,2024-11-09,4862,P004,1,12988.85,12988.85,9883.44,3105.41,Debit Card,No
29742,2025-12-23,4056,P008,3,7105.76,21317.28,15456.03,5861.25,Debit Card,No
29743,2025-12-06,4759,P002,1,22674.14,22674.14,13778.49,8895.65,Debit Card,Yes
29744,2024-12-21,1784,P001,2,56065.09,112130.18,72396.88,39733.3,Debit Card,No
29745,2024-06-20,1766,P011,5,2298.32,11491.6,8072.65,3418.95,Debit Card,No
29746,2024-10-10,3437,P011,1,2304.17,2304.17,1473.95,830.22,Debit Card,No
29747,2024-07-30,1508,P001,4,56518.94,226075.76,178120.92,47954.84,Credit Card,Yes
29748,2024-09-20,2962,P007,5,2653.63,13268.15,9359.65,3908.5,Net Banking,No
29749,2026-04-27,3453,P005,3,1430.38,4291.14,2995.26,1295.88,Debit Card,No
29750,2025-03-31,4821,P011,3,2387.92,7163.76,5609.4,1554.36,Credit Card,No
29751,2025-11-19,1184,P011,2,2352.09,4704.18,3111.28,1592.9,Debit Card,No
29752,2025-09-27,1193,P007,2,2602.22,5204.44,3209.3,1995.14,UPI,No
29753,2024-12-12,58,P008,1,7452.31,7452.31,5060.02,2392.29,Cash,No
29754,2025-06-12,332,P011,1,2216.18,2216.18,1595.43,620.75,Credit Card,No
29755,2024-09-17,1412,P006,4,636.15,2544.6,1628.52,916.08,Net Banking,No
29756,2026-04-18,3672,P008,1,6537.37,6537.37,4757.11,1780.26,Net Banking,No
29757,2024-09-24,1932,P004,5,10995.16,54975.8,37324.8,17651.0,Debit Card,No
29758,2025-01-21,686,P010,3,8850.35,26551.05,20572.83,5978.22,Net Banking,No
29759,2025-08-18,1182,P001,1,52554.67,52554.67,41483.57,11071.1,UPI,No
29760,2025-09-15,2821,P002,3,26365.88,79097.64,57076.32,22021.32,Debit Card,Yes
29761,2026-06-04,14,P011,5,2390.52,11952.6,7321.0,4631.6,Net Banking,No
29762,2024-12-20,2268,P002,4,22801.79,91207.16,67983.52,23223.64,Debit Card,No
29763,2026-02-03,1306,P010,2,9172.46,18344.92,13416.52,4928.4,Cash,No
29764,2025-09-27,3525,P009,1,1236.79,1236.79,929.67,307.12,UPI,No
29765,2024-08-20,4994,P012,4,4435.22,17740.88,12648.24,5092.64,Debit Card,No
29766,2025-04-05,2333,P005,5,1507.26,7536.3,5289.65,2246.65,Net Banking,No
29767,2024-08-20,3430,P002,5,26185.56,130927.8,91219.15,39708.65,Credit Card,No
29768,2026-01-22,3868,P009,4,1289.18,5156.72,3565.44,1591.28,Debit Card,No
29769,2026-01-25,2997,P006,5,568.74,2843.7,2052.5,791.2,Cash,No
29770,2024-07-14,61,P001,4,55835.76,223343.04,158783.36,64559.68,Credit Card,No
29771,2025-01-30,1720,P010,1,9787.49,9787.49,7799.06,1988.43,UPI,No
29772,2026-04-25,2070,P003,1,16944.21,16944.21,11896.16,5048.05,Debit Card,No
29773,2026-04-04,317,P009,3,1154.44,3463.32,2412.12,1051.2,Credit Card,No
29774,2024-07-29,4922,P011,4,2098.91,8395.64,6132.44,2263.2,Credit Card,No
29775,2024-09-25,374,P010,2,9817.62,19635.24,12418.1,7217.14,Credit Card,No
29776,2026-02-07,4398,P008,5,7376.21,36881.05,22249.65,14631.4,Credit Card,No
29777,2024-09-17,12,P008,5,6681.83,33409.15,25462.6,7946.55,Credit Card,No
29778,2024-08-16,584,P001,5,49989.41,249947.05,162398.4,87548.65,Net Banking,No
29779,2025-04-25,4335,P011,2,2411.71,4823.42,3764.06,1059.36,Credit Card,No
29780,2024-11-03,3942,P008,5,6410.64,32053.2,24000.0,8053.2,UPI,No
29781,2025-04-18,1329,P005,2,1510.66,3021.32,1898.04,1123.28,Net Banking,No
29782,2026-02-03,4813,P004,2,13087.87,26175.74,16333.32,9842.42,Credit Card,No
29783,2025-06-09,954,P003,4,17263.01,69052.04,50013.92,19038.12,Cash,No
29784,2026-06-17,4990,P006,4,614.24,2456.96,1694.32,762.64,Net Banking,No
29785,2025-12-10,4909,P004,1,12648.4,12648.4,7773.99,4874.41,Credit Card,No
29786,2026-04-30,1592,P009,4,1209.35,4837.4,3547.16,1290.24,Credit Card,No
29787,2025-11-30,705,P008,5,6550.49,32752.45,22072.15,10680.3,Debit Card,No
29788,2026-04-20,4703,P004,2,11482.28,22964.56,16169.48,6795.08,UPI,No
29789,2025-09-21,172,P004,4,11800.43,47201.72,28873.2,18328.52,Cash,No
29790,2025-04-15,3138,P008,2,6888.96,13777.92,8918.04,4859.88,Net Banking,No
29791,2026-06-15,304,P003,2,19489.74,38979.48,26822.64,12156.84,Debit Card,No
29792,2026-04-04,749,P007,2,2333.67,4667.34,3368.8,1298.54,Credit Card,No
29793,2025-06-29,2164,P010,3,9752.38,29257.14,21101.97,8155.17,UPI,No
29794,2024-07-01,51,P004,2,12306.35,24612.7,16465.18,8147.52,Cash,No
29795,2025-07-17,3879,P002,1,25296.96,25296.96,16014.47,9282.49,Net Banking,No
29796,2025-11-21,1056,P004,2,12839.09,25678.18,16874.04,8804.14,Debit Card,No
29797,2025-01-24,3400,P004,5,12345.4,61727.0,39766.1,21960.9,Cash,No
29798,2025-03-29,4329,P003,1,16711.83,16711.83,12304.16,4407.67,UPI,No
29799,2025-04-06,3270,P009,4,1155.55,4622.2,3342.96,1279.24,UPI,No
29800,2024-12-27,636,P011,4,2068.73,8274.92,5826.16,2448.76,Debit Card,No
29801,2025-11-09,2786,P003,1,16931.01,16931.01,11397.57,5533.44,Debit Card,No
29802,2025-01-22,3462,P007,2,2676.19,5352.38,3528.46,1823.92,Debit Card,No
29803,2024-08-19,4047,P003,3,16863.0,50589.0,31980.87,18608.13,Net Banking,No
29804,2024-09-21,3827,P004,5,11823.6,59118.0,35699.25,23418.75,Debit Card,No
29805,2024-10-31,4595,P008,5,7156.12,35780.6,24122.5,11658.1,Net Banking,No
29806,2025-08-11,2781,P001,5,56962.65,284813.25,197118.1,87695.15,Credit Card,No
29807,2025-08-15,4009,P011,1,2032.9,2032.9,1281.37,751.53,Cash,No
29808,2025-09-16,1432,P007,3,2502.83,7508.49,5469.24,2039.25,Credit Card,No
29809,2024-12-29,3433,P012,5,4215.54,21077.7,12991.9,8085.8,Net Banking,No
29810,2025-12-13,1396,P011,3,2036.82,6110.46,3838.86,2271.6,Net Banking,No
29811,2025-05-29,4562,P011,1,2254.3,2254.3,1502.09,752.21,Credit Card,No
29812,2025-06-15,997,P001,1,51234.14,51234.14,35610.59,15623.55,Cash,No
29813,2024-10-28,3765,P004,3,12514.12,37542.36,24093.33,13449.03,Cash,No
29814,2025-06-13,2514,P012,1,4224.84,4224.84,3180.41,1044.43,Cash,No
